Seq,username,userID,gender,totalSpent,monthsSinceLastPurchase,totalNumberOfPurchases,monthsSinceFirstPurchase,firstName,lastName,userPass
3704,user3704,30788,0,316,34,7,48,Melanie,Juan,user3704Juan30788
3705,user3705,30792,1,249,26,2,28,Sierra,Charles,user3705Charles30792
3706,user3706,30803,1,85,26,2,34,Erin,Luis,user3706Luis30803
3707,user3707,30807,1,46,12,1,12,Amelia,Adam,user3707Adam30807
3708,user3708,30810,0,221,4,2,8,Molly,Lucas,user3708Lucas30810
3709,user3709,30819,0,204,26,2,32,Isabelle,Brian,user3709Brian30819
3710,user3710,30827,1,158,6,2,12,Melissa,Eric,user3710Eric30827
3711,user3711,30834,1,326,12,4,28,Madelyn,Adrian,user3711Adrian30834
3712,user3712,30842,1,52,14,2,20,Jacqueline,Nathaniel,user3712Nathaniel30842
3713,user3713,30877,1,59,8,1,8,Marissa,Sean,user3713Sean30877
3714,user3714,30894,1,153,32,10,58,Angela,Alex,user3714Alex30894
3715,user3715,30897,1,230,10,1,10,Shelby,Carlos,user3715Carlos30897
3716,user3716,30899,1,233,12,1,12,Catherine,Bryan,user3716Bryan30899
3717,user3717,30908,1,281,10,2,14,Diana,Ian,user3717Ian30908
3718,user3718,30909,1,153,16,8,32,Aubrey,Owen,user3718Owen30909
3719,user3719,30913,1,91,16,1,16,Mya,Jesus,user3719Jesus30913
3720,user3720,30927,1,350,12,8,50,Amy,Landon,user3720Landon30927
3721,user3721,30945,1,452,10,12,60,Briana,Julian,user3721Julian30945
3722,user3722,30966,1,165,32,1,32,Sophie,Chase,user3722Chase30966
3723,user3723,30969,1,202,8,1,8,Gabriela,Cole,user3723Cole30969
3724,user3724,30973,0,283,14,4,22,Breanna,Diego,user3724Diego30973
3725,user3725,30976,1,181,4,3,18,Gianna,Jeremiah,user3725Jeremiah30976
3726,user3726,30982,1,310,2,3,18,Kennedy,Steven,user3726Steven30982
3727,user3727,30983,1,280,12,11,60,Gracie,Jacob,user3727Jacob30983
3728,user3728,30989,0,134,6,2,12,Peyton,Michael,user3728Michael30989
3729,user3729,30996,1,165,12,1,12,Adriana,Joshua,user3729Joshua30996
3730,user3730,31021,1,115,8,1,8,Christina,Matthew,user3730Matthew31021
3731,user3731,31036,1,250,14,2,16,Courtney,Daniel,user3731Daniel31036
3732,user3732,31043,0,237,22,1,22,Daniela,Christopher,user3732Christopher31043
3733,user3733,31046,1,175,12,1,12,Lydia,Andrew,user3733Andrew31046
3734,user3734,31047,0,178,24,1,24,Kathryn,Ethan,user3734Ethan31047
3735,user3735,31048,0,102,10,1,10,Valeria,Joseph,user3735Joseph31048
3736,user3736,31057,1,76,6,1,6,Layla,William,user3736William31057
3737,user3737,31060,1,53,6,2,10,Alexandria,Anthony,user3737Anthony31060
3738,user3738,31062,1,137,14,1,14,Natalia,David,user3738David31062
3739,user3739,31063,1,292,12,1,12,Angel,Anthony,user3739Anthony31063
3740,user3740,31070,1,45,16,1,16,Laura,David,user3740David31070
3741,user3741,31074,1,312,16,1,16,Charlotte,Alexander,user3741Alexander31074
3742,user3742,31093,1,363,14,7,56,Margaret,Nicholas,user3742Nicholas31093
3743,user3743,31106,1,170,16,1,16,Cheyenne,Ryan,user3743Ryan31106
3744,user3744,31122,1,190,6,12,48,Naomi,Tyler,user3744Tyler31122
3745,user3745,31123,1,189,10,4,28,Miranda,James,user3745James31123
3746,user3746,31124,0,291,6,2,14,Mikayla,John,user3746John31124
3747,user3747,31127,1,215,32,10,56,Kelsey,Jonathan,user3747Jonathan31127
3748,user3748,31129,1,182,12,1,12,Payton,Noah,user3748Noah31129
3749,user3749,31143,1,139,6,8,38,Ana,John,user3749John31143
3750,user3750,31152,1,272,26,2,32,Alicia,Jonathan,user3750Jonathan31152
3751,user3751,31156,0,318,14,8,36,Jillian,Noah,user3751Noah31156
3752,user3752,31158,0,227,18,1,18,Daisy,Brandon,user3752Brandon31158
3753,user3753,31159,1,292,14,5,42,Mckenzie,Christian,user3753Christian31159
3754,user3754,31161,1,306,14,12,56,Ashlyn,Dylan,user3754Dylan31161
3755,user3755,31165,0,113,10,1,10,Sabrina,Samuel,user3755Samuel31165
3756,user3756,31171,1,327,12,3,28,Caitlin,Benjamin,user3756Benjamin31171
3757,user3757,31178,1,81,4,2,8,Summer,Nathan,user3757Nathan31178
3758,user3758,31180,1,387,6,11,66,Ruby,Zachary,user3758Zachary31180
3759,user3759,31188,0,195,6,2,14,Valerie,Logan,user3759Logan31188
3760,user3760,31194,1,226,30,11,58,Rylee,Justin,user3760Justin31194
3761,user3761,31198,1,145,10,1,10,Skylar,Gabriel,user3761Gabriel31198
3762,user3762,31204,1,270,14,2,18,Lindsey,Jose,user3762Jose31204
3763,user3763,31209,1,233,22,3,32,Kelly,Austin,user3763Austin31209
3764,user3764,31215,0,222,14,7,40,Genesis,Kevin,user3764Kevin31215
3765,user3765,31225,1,251,10,10,64,Zoey,Elijah,user3765Elijah31225
3766,user3766,31226,0,25,8,1,8,Eva,Caleb,user3766Caleb31226
3767,user3767,31236,0,65,14,1,14,Sadie,Robert,user3767Robert31236
3768,user3768,31237,1,152,34,7,56,Alexia,Thomas,user3768Thomas31237
3769,user3769,31246,0,182,12,3,26,Cassidy,Jordan,user3769Jordan31246
3770,user3770,31249,1,164,32,4,52,Alexander,Cameron,user3770Cameron31249
3771,user3771,31250,1,67,14,4,26,Nicholas,Jack,user3771Jack31250
3772,user3772,31257,1,220,14,1,14,Ryan,Hunter,user3772Hunter31257
3773,user3773,31261,1,186,14,3,30,Tyler,Jackson,user3773Jackson31261
3774,user3774,31269,0,70,10,4,30,James,Angel,user3774Angel31269
3775,user3775,31270,1,292,14,12,76,John,Isaiah,user3775Isaiah31270
3776,user3776,31276,1,287,6,1,6,Jonathan,Evan,user3776Evan31276
3777,user3777,31279,0,162,8,10,50,Noah,Isaac,user3777Isaac31279
3778,user3778,31282,1,247,4,2,12,Brandon,Luke,user3778Luke31282
3779,user3779,31284,1,133,4,6,38,Christian,Mason,user3779Mason31284
3780,user3780,31287,1,316,14,2,20,Dylan,Jayden,user3780Jayden31287
3781,user3781,31294,0,174,8,6,36,Samuel,Jason,user3781Jason31294
3782,user3782,31295,1,171,16,1,16,Benjamin,Gavin,user3782Gavin31295
3783,user3783,31298,0,137,14,2,22,Nathan,Aaron,user3783Aaron31298
3784,user3784,31304,0,171,4,2,8,Zachary,Connor,user3784Connor31304
3785,user3785,31315,0,165,16,2,20,Logan,Aiden,user3785Aiden31315
3786,user3786,31316,1,401,12,8,50,Justin,Aidan,user3786Aidan31316
3787,user3787,31317,1,250,8,2,10,Gabriel,Kyle,user3787Kyle31317
3788,user3788,31323,1,222,8,5,30,Jose,Juan,user3788Juan31323
3789,user3789,31329,0,104,10,3,24,Austin,Charles,user3789Charles31329
3790,user3790,31341,1,43,14,2,16,Kevin,Luis,user3790Luis31341
3791,user3791,31356,1,459,6,11,32,Elijah,Adam,user3791Adam31356
3792,user3792,31357,1,270,14,2,16,Caleb,Lucas,user3792Lucas31357
3793,user3793,31359,1,256,12,2,18,Robert,Brian,user3793Brian31359
3794,user3794,31366,1,231,24,2,30,Thomas,Eric,user3794Eric31366
3795,user3795,31377,1,24,2,1,2,Jordan,Adrian,user3795Adrian31377
3796,user3796,31379,1,424,24,9,48,Cameron,Nathaniel,user3796Nathaniel31379
3797,user3797,31381,1,206,18,2,26,Jack,Sean,user3797Sean31381
3798,user3798,31386,1,126,20,1,20,Hunter,Alex,user3798Alex31386
3799,user3799,31388,0,239,16,7,52,Jackson,Carlos,user3799Carlos31388
3800,user3800,31393,1,306,28,12,82,Angel,Bryan,user3800Bryan31393
3801,user3801,31410,0,323,12,6,34,Isaiah,Ian,user3801Ian31410
3802,user3802,31415,0,271,10,1,10,Evan,Owen,user3802Owen31415
3803,user3803,31416,1,276,12,2,14,Isaac,Jesus,user3803Jesus31416
3804,user3804,31422,1,64,14,1,14,Luke,Landon,user3804Landon31422
3805,user3805,31436,1,279,8,2,16,Mason,Julian,user3805Julian31436
3806,user3806,31439,1,116,6,7,30,Jayden,Chase,user3806Chase31439
3807,user3807,31442,1,311,10,2,16,Jason,Cole,user3807Cole31442
3808,user3808,31446,1,160,12,1,12,Gavin,Diego,user3808Diego31446
3809,user3809,31455,0,92,16,4,30,Aaron,Jeremiah,user3809Jeremiah31455
3810,user3810,31460,1,338,12,8,46,Connor,Steven,user3810Steven31460
3811,user3811,31464,1,367,24,5,42,Aiden,Jacob,user3811Jacob31464
3812,user3812,31466,0,119,22,1,22,Aidan,Michael,user3812Michael31466
3813,user3813,31486,1,73,6,1,6,Kyle,Joshua,user3813Joshua31486
3814,user3814,31489,1,67,2,1,2,Juan,Matthew,user3814Matthew31489
3815,user3815,31511,1,188,12,3,28,Charles,Daniel,user3815Daniel31511
3816,user3816,31513,0,249,10,6,32,Luis,Christopher,user3816Christopher31513
3817,user3817,31522,1,298,26,2,28,Adam,Andrew,user3817Andrew31522
3818,user3818,31526,1,241,4,2,10,Lucas,Ethan,user3818Ethan31526
3819,user3819,31529,1,279,2,7,18,Brian,Joseph,user3819Joseph31529
3820,user3820,31532,1,315,16,2,18,Eric,William,user3820William31532
3821,user3821,31542,1,200,14,10,56,Adrian,Anthony,user3821Anthony31542
3822,user3822,31544,1,124,26,1,26,Nathaniel,David,user3822David31544
3823,user3823,31546,1,187,34,2,42,Sean,Anthony,user3823Anthony31546
3824,user3824,31547,1,177,14,4,26,Alex,David,user3824David31547
3825,user3825,31548,1,247,8,7,34,Carlos,Alexander,user3825Alexander31548
3826,user3826,31551,1,167,24,10,76,Bryan,Nicholas,user3826Nicholas31551
3827,user3827,31558,1,186,16,1,16,Ian,Ryan,user3827Ryan31558
3828,user3828,31565,1,297,16,2,22,Owen,Tyler,user3828Tyler31565
3829,user3829,31582,1,277,12,1,12,Jesus,James,user3829James31582
3830,user3830,31587,1,29,10,1,10,Landon,John,user3830John31587
3831,user3831,31606,1,38,18,1,18,Julian,Jonathan,user3831Jonathan31606
3832,user3832,31614,1,465,16,12,84,Chase,Noah,user3832Noah31614
3833,user3833,31618,0,296,10,2,16,Cole,Brandon,user3833Brandon31618
3834,user3834,31623,0,73,12,1,12,Diego,Christian,user3834Christian31623
3835,user3835,31637,1,405,10,11,72,Jeremiah,Dylan,user3835Dylan31637
3836,user3836,31653,1,283,12,10,70,Steven,Samuel,user3836Samuel31653
3837,user3837,31657,1,178,10,2,16,Jacob,Benjamin,user3837Benjamin31657
3838,user3838,31666,1,407,12,8,40,Michael,Nathan,user3838Nathan31666
3839,user3839,31680,1,136,14,1,14,Joshua,Zachary,user3839Zachary31680
3840,user3840,31684,1,156,14,1,14,Matthew,Logan,user3840Logan31684
3841,user3841,31703,1,246,10,12,64,Daniel,Justin,user3841Justin31703
3842,user3842,31708,1,297,2,1,2,Christopher,Gabriel,user3842Gabriel31708
3843,user3843,31712,0,236,8,9,28,Andrew,Jose,user3843Jose31712
3844,user3844,31716,0,33,14,1,14,Ethan,Austin,user3844Austin31716
3845,user3845,31724,1,286,10,1,10,Joseph,Kevin,user3845Kevin31724
3846,user3846,31726,0,324,14,2,22,William,Elijah,user3846Elijah31726
3847,user3847,31733,0,280,12,12,82,Anthony,Caleb,user3847Caleb31733
3848,user3848,31755,1,133,16,2,20,David,Robert,user3848Robert31755
3849,user3849,31760,1,102,8,4,28,Alexander,Thomas,user3849Thomas31760
3850,user3850,31767,1,208,22,2,24,Nicholas,Jordan,user3850Jordan31767
3851,user3851,31779,1,80,14,1,14,Ryan,Cameron,user3851Cameron31779
3852,user3852,31789,1,246,26,4,48,Tyler,Jack,user3852Jack31789
3853,user3853,31796,0,229,12,2,14,James,Hunter,user3853Hunter31796
3854,user3854,31799,1,189,26,11,72,John,Jackson,user3854Jackson31799
3855,user3855,31815,1,402,6,10,34,Jonathan,Angel,user3855Angel31815
3856,user3856,31847,1,89,4,1,4,Noah,Isaiah,user3856Isaiah31847
3857,user3857,31848,1,74,2,1,2,Brandon,Evan,user3857Evan31848
3858,user3858,31854,0,92,34,1,34,Christian,Isaac,user3858Isaac31854
3859,user3859,31859,1,185,14,1,14,Dylan,Luke,user3859Luke31859
3860,user3860,31860,1,234,6,1,6,Samuel,Mason,user3860Mason31860
3861,user3861,31875,1,389,8,10,50,Benjamin,Jayden,user3861Jayden31875
3862,user3862,31881,1,122,22,2,24,Nathan,Jason,user3862Jason31881
3863,user3863,31887,1,195,4,2,8,Zachary,Gavin,user3863Gavin31887
3864,user3864,31896,1,184,16,10,70,Logan,Aaron,user3864Aaron31896
3865,user3865,31904,0,290,16,1,16,Justin,Connor,user3865Connor31904
3866,user3866,31906,0,241,2,12,66,Gabriel,Aiden,user3866Aiden31906
3867,user3867,31915,0,218,8,2,10,Jose,Aidan,user3867Aidan31915
3868,user3868,31919,0,84,28,1,28,Austin,Kyle,user3868Kyle31919
3869,user3869,31920,1,222,34,2,40,Kevin,Juan,user3869Juan31920
3870,user3870,31924,0,201,4,2,10,Elijah,Charles,user3870Charles31924
3871,user3871,31928,1,93,24,6,48,Caleb,Luis,user3871Luis31928
3872,user3872,31931,1,168,2,1,2,Robert,Adam,user3872Adam31931
3873,user3873,31940,0,68,14,1,14,Thomas,Lucas,user3873Lucas31940
3874,user3874,31952,1,208,10,1,10,Jordan,Brian,user3874Brian31952
3875,user3875,31959,1,407,10,12,80,Cameron,Eric,user3875Eric31959
3876,user3876,31970,0,261,10,2,18,Jack,Adrian,user3876Adrian31970
3877,user3877,31980,1,269,12,1,12,Hunter,Nathaniel,user3877Nathaniel31980
3878,user3878,31997,0,182,4,11,44,Jackson,Sean,user3878Sean31997
3879,user3879,31998,1,67,36,2,44,Angel,Alex,user3879Alex31998
3880,user3880,32007,0,140,8,7,22,Isaiah,Carlos,user3880Carlos32007
3881,user3881,32010,1,333,4,3,20,Evan,Bryan,user3881Bryan32010
3882,user3882,32027,0,276,10,12,40,Isaac,Ian,user3882Ian32027
3883,user3883,32036,1,103,6,2,12,Luke,Owen,user3883Owen32036
3884,user3884,32038,1,208,10,10,32,Mason,Jesus,user3884Jesus32038
3885,user3885,32044,1,254,18,1,18,Jayden,Landon,user3885Landon32044
3886,user3886,32048,1,376,16,10,36,Jason,Julian,user3886Julian32048
3887,user3887,32066,1,192,8,1,8,Gavin,Chase,user3887Chase32066
3888,user3888,32073,1,151,18,5,28,Aaron,Cole,user3888Cole32073
3889,user3889,32083,0,353,16,9,36,Connor,Diego,user3889Diego32083
3890,user3890,32092,1,139,12,1,12,Aiden,Jeremiah,user3890Jeremiah32092
3891,user3891,32101,1,246,30,1,30,Aidan,Steven,user3891Steven32101
3892,user3892,32107,1,65,36,2,42,Kyle,Jacob,user3892Jacob32107
3893,user3893,32113,1,324,30,2,38,Juan,Michael,user3893Michael32113
3894,user3894,32122,1,275,10,11,46,Charles,Joshua,user3894Joshua32122
3895,user3895,32125,1,120,14,4,36,Luis,Matthew,user3895Matthew32125
3896,user3896,32135,0,185,10,9,56,Adam,Daniel,user3896Daniel32135
3897,user3897,32136,1,41,14,1,14,Lucas,Christopher,user3897Christopher32136
3898,user3898,32137,1,161,14,1,14,Brian,Andrew,user3898Andrew32137
3899,user3899,32143,1,27,2,1,2,Eric,Ethan,user3899Ethan32143
3900,user3900,32156,1,53,16,2,22,Adrian,Joseph,user3900Joseph32156
3901,user3901,32167,0,310,2,2,8,Nathaniel,William,user3901William32167
3902,user3902,32188,1,188,12,2,16,Sean,Anthony,user3902Anthony32188
3903,user3903,32190,1,296,14,2,20,Alex,David,user3903David32190
3904,user3904,32191,0,280,26,5,52,Carlos,Alexander,user3904Alexander32191
3905,user3905,32192,1,286,28,9,62,Bryan,Nicholas,user3905Nicholas32192
3906,user3906,32199,0,220,8,2,10,Ian,Ryan,user3906Ryan32199
3907,user3907,32202,0,175,30,9,82,Owen,Tyler,user3907Tyler32202
3908,user3908,32213,1,285,16,6,44,Jesus,James,user3908James32213
3909,user3909,32217,1,104,16,1,16,Landon,John,user3909John32217
3910,user3910,32229,0,296,34,6,50,Julian,Jonathan,user3910Jonathan32229
3911,user3911,32235,1,365,16,8,48,Chase,Noah,user3911Noah32235
3912,user3912,32238,0,326,12,2,20,Cole,Brandon,user3912Brandon32238
3913,user3913,32242,0,303,26,7,46,Diego,Christian,user3913Christian32242
3914,user3914,32248,1,368,4,10,50,Jeremiah,Jesus,user3914Jesus32248
3915,user3915,32253,0,235,2,11,26,Steven,Landon,user3915Landon32253
3916,user3916,32258,1,132,22,1,22,Sebastian,Julian,user3916Julian32258
3917,user3917,32261,1,130,22,4,36,Xavier,Chase,user3917Chase32261
3918,user3918,32284,1,260,10,8,48,Timothy,Cole,user3918Cole32284
3919,user3919,32287,1,68,10,3,16,Carter,Diego,user3919Diego32287
3920,user3920,32296,1,112,12,2,20,Wyatt,Jeremiah,user3920Jeremiah32296
3921,user3921,32303,0,207,30,3,42,Brayden,Steven,user3921Steven32303
3922,user3922,32305,0,239,16,2,24,Blake,Sebastian,user3922Sebastian32305
3923,user3923,32312,1,57,24,1,24,Hayden,Xavier,user3923Xavier32312
3924,user3924,32319,0,278,2,2,6,Devin,Timothy,user3924Timothy32319
3925,user3925,32342,1,169,16,1,16,Cody,Carter,user3925Carter32342
3926,user3926,32351,1,324,22,2,30,Richard,Wyatt,user3926Wyatt32351
3927,user3927,32354,1,115,8,1,8,Seth,Brayden,user3927Brayden32354
3928,user3928,32355,0,122,14,1,14,Dominic,Blake,user3928Blake32355
3929,user3929,32365,1,145,18,2,22,Jaden,Hayden,user3929Hayden32365
3930,user3930,32366,1,240,4,2,8,Antonio,Devin,user3930Devin32366
3931,user3931,32370,1,281,10,1,10,Miguel,Cody,user3931Cody32370
3932,user3932,32371,0,152,2,1,2,Liam,Richard,user3932Richard32371
3933,user3933,32372,1,283,30,10,86,Patrick,Seth,user3933Seth32372
3934,user3934,32374,1,231,2,3,8,Carson,Dominic,user3934Dominic32374
3935,user3935,32382,1,109,16,2,24,Jesse,Jaden,user3935Jaden32382
3936,user3936,32401,1,270,12,1,12,Tristan,Antonio,user3936Antonio32401
3937,user3937,32415,1,204,14,1,14,Alejandro,Miguel,user3937Miguel32415
3938,user3938,32432,1,335,30,4,50,Henry,Liam,user3938Liam32432
3939,user3939,32437,0,39,28,2,30,Victor,Patrick,user3939Patrick32437
3940,user3940,32443,0,129,4,8,48,Trevor,Carson,user3940Carson32443
3941,user3941,32464,1,246,10,2,14,Bryce,Jesse,user3941Jesse32464
3942,user3942,32490,1,118,12,1,12,Jake,Tristan,user3942Tristan32490
3943,user3943,32505,1,119,10,1,10,Riley,Alejandro,user3943Alejandro32505
3944,user3944,32515,1,181,14,1,14,Colin,Henry,user3944Henry32515
3945,user3945,32521,1,317,16,5,36,Jared,Victor,user3945Victor32521
3946,user3946,32523,1,307,8,6,30,Jeremy,Trevor,user3946Trevor32523
3947,user3947,32547,1,317,10,8,34,Mark,Bryce,user3947Bryce32547
3948,user3948,32559,1,94,6,2,10,Caden,Jake,user3948Jake32559
3949,user3949,32579,1,124,12,2,14,Garrett,Riley,user3949Riley32579
3950,user3950,32592,0,219,4,2,12,Parker,Colin,user3950Colin32592
3951,user3951,32594,1,363,28,5,48,Marcus,Jared,user3951Jared32594
3952,user3952,32599,1,314,34,2,38,Vincent,Jeremy,user3952Jeremy32599
3953,user3953,32601,1,355,22,7,48,Kaleb,Mark,user3953Mark32601
3954,user3954,32606,0,169,14,8,56,Kaden,Caden,user3954Caden32606
3955,user3955,32612,1,312,6,2,12,Brady,Garrett,user3955Garrett32612
3956,user3956,32623,0,270,6,8,50,Colton,Parker,user3956Parker32623
3957,user3957,32630,1,100,16,1,16,Kenneth,Marcus,user3957Marcus32630
3958,user3958,32633,0,78,18,2,26,Joel,Vincent,user3958Vincent32633
3959,user3959,32645,1,323,10,2,14,Oscar,Kaleb,user3959Kaleb32645
3960,user3960,32649,1,287,36,8,76,Josiah,Kaden,user3960Kaden32649
3961,user3961,32651,1,120,6,8,22,Jorge,Brady,user3961Brady32651
3962,user3962,32661,0,88,4,2,8,Ashton,Colton,user3962Colton32661
3963,user3963,32669,1,302,4,1,4,Cooper,Kenneth,user3963Kenneth32669
3964,user3964,32673,0,275,10,1,10,Tanner,Joel,user3964Joel32673
3965,user3965,32679,1,96,4,2,10,Eduardo,Oscar,user3965Oscar32679
3966,user3966,32682,0,194,6,2,8,Paul,Josiah,user3966Josiah32682
3967,user3967,32684,0,357,8,9,26,Edward,Jorge,user3967Jorge32684
3968,user3968,32695,0,191,12,12,76,Ivan,Ashton,user3968Ashton32695
3969,user3969,32705,1,62,8,2,12,Preston,Cooper,user3969Cooper32705
3970,user3970,32708,1,36,10,1,10,Maxwell,Tanner,user3970Tanner32708
3971,user3971,32712,1,299,6,2,10,Alan,Eduardo,user3971Eduardo32712
3972,user3972,32723,0,299,16,1,16,Levi,Paul,user3972Paul32723
3973,user3973,32732,1,130,14,1,14,Stephen,Edward,user3973Edward32732
3974,user3974,32734,1,15,8,1,8,Grant,Ivan,user3974Ivan32734
3975,user3975,32736,1,19,12,1,12,Nicolas,Preston,user3975Preston32736
3976,user3976,32756,1,42,8,1,8,Dakota,Maxwell,user3976Maxwell32756
3977,user3977,32762,1,191,26,2,30,Omar,Alan,user3977Alan32762
3978,user3978,32805,1,20,16,1,16,Alexis,Levi,user3978Levi32805
3979,user3979,32824,1,91,2,1,2,George,Stephen,user3979Stephen32824
3980,user3980,32835,1,123,16,6,44,Eli,Grant,user3980Grant32835
3981,user3981,32841,1,400,14,12,68,Collin,Nicolas,user3981Nicolas32841
3982,user3982,32853,0,148,14,2,22,Spencer,Dakota,user3982Dakota32853
3983,user3983,32866,0,266,14,3,22,Gage,Omar,user3983Omar32866
3984,user3984,32878,1,456,4,11,68,Max,Alexis,user3984Alexis32878
3985,user3985,32881,1,147,14,1,14,Ricardo,George,user3985George32881
3986,user3986,32883,1,420,4,11,36,Cristian,Eli,user3986Eli32883
3987,user3987,32892,1,263,8,1,8,Derek,Collin,user3987Collin32892
3988,user3988,32896,1,294,2,11,32,Micah,Spencer,user3988Spencer32896
3989,user3989,32897,1,185,12,1,12,Brody,Gage,user3989Gage32897
3990,user3990,32919,1,136,14,1,14,Francisco,Max,user3990Max32919
3991,user3991,32921,1,318,20,5,50,Nolan,Ricardo,user3991Ricardo32921
3992,user3992,32924,1,61,6,2,8,Ayden,Cristian,user3992Cristian32924
3993,user3993,32928,1,208,32,1,32,Dalton,Derek,user3993Derek32928
3994,user3994,32943,0,137,6,1,6,Shane,Micah,user3994Micah32943
3995,user3995,32948,1,160,6,2,10,Peter,Brody,user3995Brody32948
3996,user3996,32950,0,141,2,2,6,Damian,Francisco,user3996Francisco32950
3997,user3997,32954,1,357,16,9,52,Jeffrey,Nolan,user3997Nolan32954
3998,user3998,32955,0,48,12,1,12,Brendan,Ayden,user3998Ayden32955
3999,user3999,32976,0,214,14,7,38,Travis,Dalton,user3999Dalton32976
4000,user4000,32977,1,114,10,2,12,Fernando,Shane,user4000Shane32977
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
